Index,DT,A1
1080,2023-03-16,41.24
1081,2023-03-17,33.25
1082,2023-03-18,38.76
1083,2023-03-19,40.75
1084,2023-03-20,39.88
1085,2023-03-21,37.63
1086,2023-03-22,42.88
1087,2023-03-23,37
1088,2023-03-24,16.74
1089,2023-03-25,29.37
1090,2023-03-26,39.64
1091,2023-03-27,36.49
1092,2023-03-28,34.24
1093,2023-03-29,42
1094,2023-03-30,39.76
1095,2023-03-31,40.12
1096,2023-04-01,37.87
1097,2023-04-02,36.26
1098,2023-04-03,39.5
1099,2023-04-04,40.01
1100,2023-04-05,31.5
1101,2023-04-06,7.25
1102,2023-04-07,7.88
1103,2023-04-08,4.37
1104,2023-04-09,5.87
1105,2023-04-10,5.24
1106,2023-04-11,5.76
1107,2023-04-12,5.75
1108,2023-04-13,5.12
1109,2023-04-14,26.87
1110,2023-04-15,34.5
1111,2023-04-16,24.18
1112,2023-04-17,28.5
1113,2023-04-18,24.14
1114,2023-04-19,30.62
1115,2023-04-20,39.63
1116,2023-04-21,41.01
1117,2023-04-22,38.13
1118,2023-04-23,36
1119,2023-04-24,24.75
1120,2023-04-25,33.25
1121,2023-04-26,40
1122,2023-04-27,41.51
1123,2023-04-28,39.24
1124,2023-04-29,39
1125,2023-04-30,35.25
1126,2023-05-01,36.12
1127,2023-05-02,23.37
1128,2023-05-03,34.13
1129,2023-05-04,26.25
1130,2023-05-05,12.12
1131,2023-05-06,3.76
1132,2023-05-07,3.87
1133,2023-05-08,5
1134,2023-05-09,5.13
1135,2023-05-10,5.5
1136,2023-05-11,3.25
1137,2023-05-12,3.25
1138,2023-05-13,3.74
1139,2023-05-14,2.88
1140,2023-05-15,3.75
1141,2023-05-16,5.87
1142,2023-05-17,3.51
1143,2023-05-18,3.38
1144,2023-05-19,4.25
1145,2023-05-20,3.63
1146,2023-05-21,4.38
1147,2023-05-22,4.12
1148,2023-05-23,3.88
1149,2023-05-24,3.75
1150,2023-05-25,3.76
1151,2023-05-26,4
1152,2023-05-27,7
1153,2023-05-28,5.25
1154,2023-05-29,26.38
1155,2023-05-30,26.63
1156,2023-05-31,35.75
1157,2023-06-01,24
1158,2023-06-02,27.26
1159,2023-06-03,25.12
1160,2023-06-04,34.63
1161,2023-06-05,41.88
1162,2023-06-06,35.5
1163,2023-06-07,20.37
1164,2023-06-08,8.5
1165,2023-06-09,31.99
1166,2023-06-10,33.38
1167,2023-06-11,33.88
1168,2023-06-12,39.12
1169,2023-06-13,41.76
1170,2023-06-14,32.13
1171,2023-06-15,30.49
1172,2023-06-16,46.25
1173,2023-06-17,18.87
1174,2023-06-18,23.37
1175,2023-06-19,40.25
1176,2023-06-20,35.63
1177,2023-06-21,28.88
1178,2023-06-22,43.13
1179,2023-06-23,38.75
1180,2023-06-24,13.87
1181,2023-06-25,39.12
1182,2023-06-26,38.76
1183,2023-06-27,38.13
1184,2023-06-28,42.5
1185,2023-06-29,87.38
1186,2023-06-30,44.62
1187,2023-07-01,24.13
1188,2023-07-02,37.25
1189,2023-07-03,37.24
1190,2023-07-04,33.87
1191,2023-07-05,42.87
1192,2023-07-06,37.13
1193,2023-07-07,26.5
1194,2023-07-08,32.38
1195,2023-07-09,32
1196,2023-07-10,30.75
1197,2023-07-11,39.12
1198,2023-07-12,33.62
1199,2023-07-13,41.25
1200,2023-07-14,36.5
1201,2023-07-15,13
1202,2023-07-16,5.5
1203,2023-07-17,20.12
1204,2023-07-18,38.99
1205,2023-07-19,6.38
1206,2023-07-20,5.63
1207,2023-07-21,5.37
1208,2023-07-22,6.88
1209,2023-07-23,4.88
1210,2023-07-24,7.63
1211,2023-07-25,7.12
1212,2023-07-26,9.37
1213,2023-07-27,32.26
1214,2023-07-28,35.12
1215,2023-07-29,35.51
1216,2023-07-30,13.75
1217,2023-07-31,6.01
1218,2023-08-01,6.62
1219,2023-08-02,32.5
1220,2023-08-03,35.63
1221,2023-08-04,30.39
1222,2023-08-05,34.87
1223,2023-08-06,34.87
1224,2023-08-07,37.63
1225,2023-08-08,33.13
1226,2023-08-09,38.38
1227,2023-08-10,35.75
1228,2023-08-11,31.38
1229,2023-08-12,23.38
1230,2023-08-13,39.62
1231,2023-08-14,35.5
1232,2023-08-15,41.25
1233,2023-08-16,23.37
1234,2023-08-17,13.25
1235,2023-08-18,34.75
1236,2023-08-19,22.76
1237,2023-08-20,36.49
1238,2023-08-21,15.75
1239,2023-08-22,40
1240,2023-08-23,42.37
1241,2023-08-24,33.89
1242,2023-08-25,35.75
1243,2023-08-26,36
1244,2023-08-27,36.25
1245,2023-08-28,20.01
1246,2023-08-29,11.75
1247,2023-08-30,30.75
1248,2023-08-31,45.36
