Index,DT,A1
1163,07/06/23,27.2
1164,08/06/23,28
1165,09/06/23,36.01
1166,10/06/23,41.13
1167,11/06/23,53.26
1168,12/06/23,47.88
1169,13/06/23,43.87
1170,14/06/23,45.12
1171,15/06/23,57
1172,16/06/23,25.38
1173,17/06/23,18.13
1174,18/06/23,17.13
1175,19/06/23,46
1176,20/06/23,49
1177,21/06/23,23.62
1178,22/06/23,48.75
1179,23/06/23,38.12
1180,24/06/23,19.88
1181,25/06/23,49.26
1182,26/06/23,41.86
1183,27/06/23,39.63
1184,28/06/23,39.63
1185,29/06/23,44.88
1186,30/06/23,66.12
1187,01/07/23,32.37
1188,02/07/23,57.5
1189,03/07/23,46.75
1190,04/07/23,47.5
1191,05/07/23,39.38
1192,06/07/23,57.5
1193,07/07/23,27
1194,08/07/23,48.24
1195,09/07/23,51
1196,10/07/23,43.25
1197,11/07/23,43.37
1198,12/07/23,51.37
1199,13/07/23,50.37
1200,14/07/23,55.38
1201,15/07/23,5.5
1202,16/07/23,4.63
1203,17/07/23,26.37
1204,18/07/23,53.87
1205,19/07/23,7
1206,20/07/23,7.25
1207,21/07/23,5.5
1208,22/07/23,5.37
1209,23/07/23,5.75
1210,24/07/23,6.26
1211,25/07/23,8.13
1212,26/07/23,9.63
1213,27/07/23,46.5
1214,28/07/23,51.5
1215,29/07/23,38
1216,30/07/23,5.88
1217,31/07/23,6.88
1218,01/08/23,8.25
1219,02/08/23,49.87
1220,03/08/23,52.5
1221,04/08/23,31.51
1222,05/08/23,51
1223,06/08/23,51.87
1224,07/08/23,39.88
1225,08/08/23,56.37
1226,09/08/23,46.75
1227,10/08/23,39.38
1228,11/08/23,55.5
1229,12/08/23,33.75
1230,13/08/23,53.5
1231,14/08/23,51.62
1232,15/08/23,41.49
1233,16/08/23,30.37
1234,17/08/23,27.38
1235,18/08/23,46.5
1236,19/08/23,38.5
1237,20/08/23,47.38
1238,21/08/23,29.38
1239,22/08/23,54.5
1240,23/08/23,48.87
1241,24/08/23,55.88
1242,25/08/23,37.62
1243,26/08/23,44.62
1244,27/08/23,52
1245,28/08/23,27.5
1246,29/08/23,21.25
1247,30/08/23,58.51
1248,31/08/23,44.12
