Index,DT,A1
1161,05/06/23,50.49
1162,06/06/23,53.75
1163,07/06/23,22.87
1164,08/06/23,11.26
1165,09/06/23,45.63
1166,10/06/23,41.75
1167,11/06/23,35
1168,12/06/23,49.13
1169,13/06/23,49.62
1170,14/06/23,49.5
1171,15/06/23,51.75
1172,16/06/23,29.62
1173,17/06/23,19.88
1174,18/06/23,33
1175,19/06/23,48
1176,20/06/23,45.63
1177,21/06/23,33.5
1178,22/06/23,42.75
1179,23/06/23,42.38
1180,24/06/23,14.88
1181,25/06/23,33.62
1182,26/06/23,42.88
1183,27/06/23,50.25
1184,28/06/23,40.13
1185,29/06/23,54.63
1186,30/06/23,43.63
1187,01/07/23,32.13
1188,02/07/23,41.38
1189,03/07/23,32.76
1190,04/07/23,43.88
1191,05/07/23,44.38
1192,06/07/23,56.25
1193,07/07/23,36.75
1194,08/07/23,59.25
1195,09/07/23,47.12
1196,10/07/23,44
1197,11/07/23,36.12
1198,12/07/23,34.63
1199,13/07/23,51.51
1200,14/07/23,53.76
1201,15/07/23,6.5
1202,16/07/23,5.26
1203,17/07/23,18.75
1204,18/07/23,57
1205,19/07/23,6.11
1206,20/07/23,6
1207,21/07/23,7.25
1208,22/07/23,5.63
1209,23/07/23,4.75
1210,24/07/23,7.62
1211,25/07/23,8.75
1212,26/07/23,9.51
1213,27/07/23,46.12
1214,28/07/23,51.12
1215,29/07/23,50.74
1216,30/07/23,8.37
1217,31/07/23,7.62
1218,01/08/23,7.76
1219,02/08/23,42.25
1220,03/08/23,50.62
1221,04/08/23,40.37
1222,05/08/23,55.87
1223,06/08/23,44.5
1224,07/08/23,53
1225,08/08/23,55.62
1226,09/08/23,49.25
1227,10/08/23,39.63
1228,11/08/23,53.87
1229,12/08/23,37.24
1230,13/08/23,57.88
1231,14/08/23,57
1232,15/08/23,46.62
1233,16/08/23,30.37
1234,17/08/23,24.38
1235,18/08/23,38
1236,19/08/23,34.12
1237,20/08/23,41.88
1238,21/08/23,27.25
1239,22/08/23,56.49
1240,23/08/23,43
1241,24/08/23,51.49
1242,25/08/23,50.63
1243,26/08/23,38.26
1244,27/08/23,52.12
1245,28/08/23,34.37
1246,29/08/23,15.75
1247,30/08/23,38.5
1248,31/08/23,52.88
