Index,DT,A1
1164,08/06/23,21.88
1165,09/06/23,37.62
1166,10/06/23,44.24
1167,11/06/23,53.38
1168,12/06/23,51.99
1169,13/06/23,47.37
1170,14/06/23,54.38
1171,15/06/23,46.13
1172,16/06/23,22.5
1173,17/06/23,16.63
1174,18/06/23,53.25
1175,19/06/23,54.37
1176,20/06/23,47.13
1177,21/06/23,31.99
1178,22/06/23,47.99
1179,23/06/23,44.13
1180,24/06/23,15
1181,25/06/23,46.26
1182,26/06/23,50.49
1183,27/06/23,43.62
1184,28/06/23,4
1185,29/06/23,57.74
1186,30/06/23,54.62
1187,01/07/23,37.74
1188,02/07/23,60.01
1189,03/07/23,51.64
1190,04/07/23,48.13
1191,05/07/23,52.13
1192,06/07/23,57.38
1193,07/07/23,33.12
1194,08/07/23,48.25
1195,09/07/23,44.76
1196,10/07/23,43.26
1197,11/07/23,37.01
1198,12/07/23,58.5
1199,13/07/23,56.49
1200,14/07/23,57.99
1201,15/07/23,6.24
1202,16/07/23,5.62
1203,17/07/23,30.88
1204,18/07/23,36.88
1205,19/07/23,6.13
1206,20/07/23,6.13
1207,21/07/23,5.87
1208,22/07/23,7.24
1209,23/07/23,4.62
1210,24/07/23,6.24
1211,25/07/23,8.75
1212,26/07/23,14.25
1213,27/07/23,48.37
1214,28/07/23,48.75
1215,29/07/23,48.87
1216,30/07/23,5.76
1217,31/07/23,6
1218,01/08/23,10.75
1219,02/08/23,49.37
1220,03/08/23,47.13
1221,04/08/23,37.5
1222,05/08/23,51.13
1223,06/08/23,48.99
1224,07/08/23,51.01
1225,08/08/23,57.5
1226,09/08/23,61.63
1227,10/08/23,56.24
1228,11/08/23,81.26
1229,12/08/23,35.63
1230,13/08/23,48.12
1231,14/08/23,44.13
1232,15/08/23,43.5
1233,16/08/23,16.25
1234,17/08/23,32.25
1235,18/08/23,32.38
1236,19/08/23,43.63
1237,20/08/23,33.5
1238,21/08/23,25.62
1239,22/08/23,53.38
1240,23/08/23,52.49
1241,24/08/23,48.38
1242,25/08/23,45.74
1243,26/08/23,50
1244,27/08/23,52.75
1245,28/08/23,40.12
1246,29/08/23,32.65
1247,30/08/23,54.38
1248,31/08/23,48
