Index,DT,A1
1164,08/06/23,29.87
1165,09/06/23,40.75
1166,10/06/23,50.37
1167,11/06/23,48.88
1168,12/06/23,51.25
1169,13/06/23,53.62
1170,14/06/23,54.5
1171,15/06/23,52.88
1172,16/06/23,28.25
1173,17/06/23,14.49
1174,18/06/23,18.62
1175,19/06/23,54.12
1176,20/06/23,61.13
1177,21/06/23,24.62
1178,22/06/23,45.63
1179,23/06/23,47.25
1180,24/06/23,8.37
1181,25/06/23,44.12
1182,26/06/23,42.51
1183,27/06/23,52.61
1184,28/06/23,41.49
1185,29/06/23,56.74
1186,30/06/23,41.24
1187,01/07/23,29.39
1188,02/07/23,47.63
1189,03/07/23,38.87
1190,04/07/23,44.38
1191,05/07/23,43.25
1192,06/07/23,48
1193,07/07/23,27.5
1194,08/07/23,42.38
1195,09/07/23,33.87
1196,10/07/23,38
1197,11/07/23,49.88
1198,12/07/23,46.62
1199,13/07/23,46.38
1200,14/07/23,50.62
1201,15/07/23,5.88
1202,16/07/23,4.99
1203,17/07/23,17.25
1204,18/07/23,48.75
1205,19/07/23,6.87
1206,20/07/23,5.75
1207,21/07/23,6.62
1208,22/07/23,5.38
1209,23/07/23,4.62
1210,24/07/23,6.25
1211,25/07/23,7.88
1212,26/07/23,9.25
1213,27/07/23,47.37
1214,28/07/23,44.12
1215,29/07/23,36.25
1216,30/07/23,6.49
1217,31/07/23,6
1218,01/08/23,7.12
1219,02/08/23,42.89
1220,03/08/23,44.25
1221,04/08/23,30.49
1222,05/08/23,48.62
1223,06/08/23,48.63
1224,07/08/23,49.99
1225,08/08/23,58.25
1226,09/08/23,52.24
1227,10/08/23,35.37
1228,11/08/23,45.5
1229,12/08/23,28.75
1230,13/08/23,53.38
1231,14/08/23,41.75
1232,15/08/23,39.88
1233,16/08/23,34.62
1234,17/08/23,31
1235,18/08/23,43.13
1236,19/08/23,34.13
1237,20/08/23,44.62
1238,21/08/23,28.12
1239,22/08/23,44.5
1240,23/08/23,55.5
1241,24/08/23,52
1242,25/08/23,37.38
1243,26/08/23,47.5
1244,27/08/23,45.87
1245,28/08/23,25.62
1246,29/08/23,18
1247,30/08/23,47.87
1248,31/08/23,41.87
