Index,DT,A1
1164,08/06/23,16.88
1165,09/06/23,37
1166,10/06/23,51
1167,11/06/23,55.11
1168,12/06/23,48.38
1169,13/06/23,42.38
1170,14/06/23,57.75
1171,15/06/23,56
1172,16/06/23,21.5
1173,17/06/23,20.13
1174,18/06/23,31.63
1175,19/06/23,52.38
1176,20/06/23,53.37
1177,21/06/23,23.01
1178,22/06/23,45.63
1179,23/06/23,44.75
1180,24/06/23,28.5
1181,25/06/23,47.24
1182,26/06/23,39.89
1183,27/06/23,37.88
1184,28/06/23,63.5
1185,29/06/23,61
1186,30/06/23,49.51
1187,01/07/23,39
1188,02/07/23,49.62
1189,03/07/23,51.37
1190,04/07/23,49.74
1191,05/07/23,47.49
1192,06/07/23,57
1193,07/07/23,32.63
1194,08/07/23,49.38
1195,09/07/23,48.12
1196,10/07/23,50.25
1197,11/07/23,33.49
1198,12/07/23,85.88
1199,13/07/23,48.26
1200,14/07/23,53.88
1201,15/07/23,6.63
1202,16/07/23,4.75
1203,17/07/23,26.38
1204,18/07/23,49.5
1205,19/07/23,5.5
1206,20/07/23,7.25
1207,21/07/23,5.75
1208,22/07/23,5.26
1209,23/07/23,4.63
1210,24/07/23,6.88
1211,25/07/23,7.75
1212,26/07/23,11.25
1213,27/07/23,45.87
1214,28/07/23,47.38
1215,29/07/23,45.62
1216,30/07/23,5.87
1217,31/07/23,6.12
1218,01/08/23,8.12
1219,02/08/23,47.5
1220,03/08/23,49.25
1221,04/08/23,38.87
1222,05/08/23,53.88
1223,06/08/23,49.88
1224,07/08/23,42.24
1225,08/08/23,57.12
1226,09/08/23,45.75
1227,10/08/23,41.13
1228,11/08/23,56.87
1229,12/08/23,30.87
1230,13/08/23,43.75
1231,14/08/23,42.25
1232,15/08/23,35.26
1233,16/08/23,20.13
1234,17/08/23,29.62
1235,18/08/23,37.99
1236,19/08/23,34.25
1237,20/08/23,52.87
1238,21/08/23,24.13
1239,22/08/23,53.25
1240,23/08/23,47.88
1241,24/08/23,49.12
1242,25/08/23,34.13
1243,26/08/23,55.26
1244,27/08/23,47.25
1245,28/08/23,32.87
1246,29/08/23,31.42
1247,30/08/23,58.87
1248,31/08/23,40.26
