Index,DT,A1
1163,07/06/23,23.75
1164,08/06/23,11.24
1165,09/06/23,48.5
1166,10/06/23,55.5
1167,11/06/23,41.25
1168,12/06/23,44.12
1169,13/06/23,52.62
1170,14/06/23,55.74
1171,15/06/23,53.63
1172,16/06/23,35.5
1173,17/06/23,17.74
1174,18/06/23,35.5
1175,19/06/23,49.74
1176,20/06/23,51.49
1177,21/06/23,33.75
1178,22/06/23,45.49
1179,23/06/23,40.87
1180,24/06/23,18.87
1181,25/06/23,49.13
1182,26/06/23,47.49
1183,27/06/23,52.37
1184,28/06/23,39.74
1185,29/06/23,46
1186,30/06/23,58.13
1187,01/07/23,32.5
1188,02/07/23,52.36
1189,03/07/23,33.49
1190,04/07/23,44.49
1191,05/07/23,40.99
1192,06/07/23,57.87
1193,07/07/23,39
1194,08/07/23,37.87
1195,09/07/23,47
1196,10/07/23,43.37
1197,11/07/23,57.38
1198,12/07/23,26.75
1199,13/07/23,61.49
1200,14/07/23,53.49
1201,15/07/23,7.13
1202,16/07/23,5.37
1203,17/07/23,20.5
1204,18/07/23,42.13
1205,19/07/23,5.76
1206,20/07/23,6
1207,21/07/23,6.76
1208,22/07/23,4.99
1209,23/07/23,4.74
1210,24/07/23,6.38
1211,25/07/23,8.88
1212,26/07/23,10.62
1213,27/07/23,42
1214,28/07/23,41.01
1215,29/07/23,46.76
1216,30/07/23,6.01
1217,31/07/23,6
1218,01/08/23,7.12
1219,02/08/23,51.62
1220,03/08/23,42.13
1221,04/08/23,35.37
1222,05/08/23,42.88
1223,06/08/23,47.25
1224,07/08/23,45.87
1225,08/08/23,52.37
1226,09/08/23,52.99
1227,10/08/23,39.75
1228,11/08/23,55.25
1229,12/08/23,41
1230,13/08/23,54
1231,14/08/23,46.25
1232,15/08/23,38.51
1233,16/08/23,50.13
1234,17/08/23,35.37
1235,18/08/23,42.25
1236,19/08/23,35.5
1237,20/08/23,50.63
1238,21/08/23,33.76
1239,22/08/23,50.38
1240,23/08/23,52.14
1241,24/08/23,54.13
1242,25/08/23,48.87
1243,26/08/23,44.62
1244,27/08/23,48.13
1245,28/08/23,27.5
1246,29/08/23,19.88
1247,30/08/23,37.75
1248,31/08/23,48.88
